customer_id,purchase_amount,purchase_date,channel,product_category,transaction_type,customer_tier
45,29.72,10/3/2023,Online,Books,Discount,Bronze
402,296.92,3/21/2024,Online,Electronics,Full Price,Bronze
206,18.6,9/2/2023,Online,Home,Full Price,Silver
62,337.12,6/9/2024,Online,Books,Return,Gold
420,1.5,5/31/2024,In-store,Books,Full Price,Gold
868,65.61,7/9/2024,In-store,Apparel,Return,Gold
468,40.55,6/18/2024,In-store,Apparel,Return,Gold
820,59.62,9/28/2023,Online,Apparel,Return,Bronze
19,84.55,6/16/2024,Online,Groceries,Discount,Bronze
365,57.2,3/7/2024,In-store,Books,Full Price,Silver
300,53.59,12/29/2023,Online,Apparel,Return,Gold
7,131.95,8/27/2023,Online,Apparel,Full Price,Silver
761,115.8,6/15/2024,In-store,Home,Full Price,Platinum
428,179.14,8/20/2023,Online,Apparel,Full Price,Gold
117,28.76,9/28/2023,In-store,Home,Full Price,Gold
580,94.04,7/8/2024,Online,Electronics,Discount,Bronze
507,87.99,3/9/2024,Online,Apparel,Full Price,Bronze
546,46.16,5/4/2024,Online,Home,Full Price,Gold
706,66.56,2/9/2024,Online,Apparel,Full Price,Bronze
325,37.66,5/29/2024,Online,Electronics,Full Price,Bronze
55,15.3,4/4/2024,In-store,Apparel,Discount,Platinum
778,24.05,12/22/2023,In-store,Home,Full Price,Gold
992,11.15,2/27/2024,Online,Electronics,Full Price,Bronze
42,114.91,2/5/2024,Online,Electronics,Full Price,Gold
297,108.1,9/16/2023,In-store,Electronics,Full Price,Bronze
973,300.79,8/25/2023,In-store,Groceries,Full Price,Bronze
231,130.81,6/6/2024,Online,Home,Full Price,Silver
453,5.34,6/3/2024,In-store,Groceries,Full Price,Gold
890,215.63,12/25/2023,In-store,Electronics,Full Price,Bronze
394,198.54,1/29/2024,In-store,Groceries,Full Price,Bronze
522,58.58,6/15/2024,Online,Apparel,Return,Bronze
358,88.16,4/21/2024,In-store,Groceries,Full Price,Platinum
987,373.3,6/18/2024,In-store,Books,Discount,Silver
444,75.99,7/17/2024,In-store,Electronics,Discount,Silver
128,235.73,12/9/2023,In-store,Electronics,Full Price,Bronze
691,8.67,8/6/2023,Online,Home,Return,Silver
405,21.2,6/11/2024,In-store,Apparel,Discount,Silver
392,58.12,9/27/2023,In-store,Home,Discount,Gold
193,87.89,6/28/2024,In-store,Groceries,Full Price,Bronze
604,169.41,3/30/2024,Online,Books,Full Price,Platinum
881,444.49,5/16/2024,Online,Books,Full Price,Silver
743,49.24,3/31/2024,Online,Books,Full Price,Bronze
78,4.86,1/9/2024,In-store,Books,Discount,Bronze
85,161.53,12/17/2023,In-store,Apparel,Discount,Silver
30,92.73,5/23/2024,In-store,Groceries,Full Price,Platinum
725,22.13,12/15/2023,Online,Books,Discount,Gold
49,68.29,7/11/2024,In-store,Electronics,Discount,Silver
777,135.6,4/15/2024,In-store,Groceries,Full Price,Bronze
145,147.15,8/3/2023,Online,Apparel,Full Price,Bronze
69,69.24,12/4/2023,In-store,Books,Full Price,Silver
58,36.42,11/24/2023,In-store,Apparel,Discount,Gold
697,363.98,3/19/2024,Online,Books,Discount,Gold
574,108.87,5/3/2024,Online,Electronics,Full Price,Bronze
479,52.46,5/14/2024,Online,Groceries,Full Price,Bronze
820,32.91,2/6/2024,Online,Electronics,Discount,Bronze
445,131.34,10/8/2023,Online,Books,Discount,Platinum
296,27.73,9/28/2023,In-store,Home,Full Price,Silver
678,18.84,4/21/2024,Online,Groceries,Full Price,Bronze
171,75.47,8/6/2023,In-store,Apparel,Discount,Bronze
575,34.25,9/1/2023,In-store,Books,Full Price,Bronze
147,99.13,4/11/2024,Online,Electronics,Full Price,Silver
484,12.55,2/2/2024,Online,Home,Discount,Gold
306,106.4,4/19/2024,In-store,Books,Full Price,Platinum
673,33.31,7/16/2024,In-store,Apparel,Discount,Silver
653,0.02,4/27/2024,In-store,Electronics,Full Price,Bronze
846,13.57,10/13/2023,Online,Groceries,Full Price,Silver
609,271.23,3/8/2024,In-store,Home,Full Price,Gold
446,202.01,10/4/2023,Online,Books,Full Price,Bronze
221,26.61,7/30/2024,In-store,Books,Full Price,Gold
555,150.68,4/4/2024,In-store,Books,Discount,Gold
945,93.8,8/24/2023,In-store,Books,Full Price,Silver
804,353.72,4/29/2024,Online,Electronics,Return,Silver
378,46.78,1/23/2024,Online,Groceries,Full Price,Gold
620,114.4,7/29/2024,In-store,Apparel,Full Price,Silver
266,6.56,4/12/2024,In-store,Home,Full Price,Bronze
95,50.46,2/6/2024,In-store,Books,Discount,Bronze
262,331.92,11/18/2023,Online,Books,Full Price,Bronze
825,77.43,8/6/2023,Online,Groceries,Full Price,Gold
897,33.95,7/10/2024,Online,Groceries,Discount,Silver
71,12.81,12/25/2023,Online,Electronics,Full Price,Silver
954,121.58,2/10/2024,Online,Electronics,Full Price,Gold
219,103.52,12/21/2023,In-store,Electronics,Full Price,Bronze
533,46.83,5/28/2024,In-store,Home,Discount,Gold
92,301.47,10/29/2023,In-store,Electronics,Full Price,Silver
127,2.25,11/26/2023,Online,Books,Discount,Bronze
80,36.2,11/15/2023,In-store,Electronics,Discount,Bronze
824,253.92,3/23/2024,Online,Home,Discount,Platinum
238,38.7,4/10/2024,Online,Electronics,Full Price,Gold
983,29.07,10/20/2023,In-store,Electronics,Return,Bronze
372,76.4,10/19/2023,In-store,Books,Full Price,Platinum
916,173.61,1/3/2024,Online,Books,Full Price,Gold
486,10.89,7/12/2024,Online,Books,Full Price,Bronze
694,286.51,12/30/2023,In-store,Electronics,Discount,Bronze
25,158.51,9/26/2023,Online,Books,Full Price,Bronze
156,20,11/24/2023,Online,Groceries,Full Price,Silver
517,124.48,11/4/2023,Online,Apparel,Discount,Silver
632,48.61,2/3/2024,In-store,Apparel,Full Price,Bronze
789,51.47,1/20/2024,Online,Books,Full Price,Silver
530,152.92,9/23/2023,Online,Home,Discount,Bronze
943,329.1,5/14/2024,Online,Books,Discount,Bronze
710,13.54,2/3/2024,Online,Books,Full Price,Silver
57,54.58,2/20/2024,Online,Electronics,Full Price,Bronze
605,65.57,1/12/2024,Online,Home,Return,Silver
19,47.21,7/18/2024,Online,Books,Full Price,Platinum
384,45.13,8/20/2023,In-store,Groceries,Full Price,Bronze
865,5.37,11/29/2023,In-store,Apparel,Discount,Bronze
193,115.69,7/18/2024,In-store,Groceries,Full Price,Bronze
237,57.31,4/24/2024,Online,Groceries,Full Price,Silver
387,21.67,6/29/2024,In-store,Groceries,Full Price,Gold
426,169.3,11/18/2023,In-store,Home,Full Price,Silver
277,162.23,6/28/2024,Online,Home,Discount,Silver
227,66.63,7/13/2024,In-store,Home,Full Price,Bronze
745,35.45,3/2/2024,Online,Apparel,Full Price,Bronze
552,101.64,11/15/2023,Online,Electronics,Discount,Bronze
323,33.99,2/19/2024,Online,Books,Full Price,Silver
153,26.92,5/16/2024,In-store,Books,Discount,Bronze
639,131.12,9/22/2023,Online,Electronics,Full Price,Gold
237,4.12,3/17/2024,In-store,Books,Discount,Silver
998,9.96,8/8/2023,Online,Groceries,Full Price,Bronze
55,0.68,1/6/2024,Online,Apparel,Full Price,Silver
980,16.6,12/3/2023,In-store,Books,Full Price,Platinum
436,7.15,5/26/2024,Online,Apparel,Discount,Bronze
684,547.32,4/7/2024,In-store,Electronics,Discount,Bronze
109,34.08,1/12/2024,Online,Books,Discount,Silver
866,16.17,11/25/2023,Online,Apparel,Full Price,Silver
981,27.57,10/28/2023,Online,Groceries,Full Price,Bronze
184,275.08,4/11/2024,Online,Groceries,Discount,Platinum
951,73.43,9/5/2023,Online,Electronics,Discount,Silver
368,45.38,12/11/2023,Online,Home,Discount,Gold
983,206.67,2/7/2024,Online,Books,Full Price,Bronze
198,50.25,3/11/2024,Online,Groceries,Full Price,Gold
371,40.8,6/30/2024,In-store,Groceries,Full Price,Bronze
373,23.23,2/2/2024,In-store,Electronics,Full Price,Bronze
973,47.45,5/26/2024,In-store,Groceries,Return,Platinum
497,38.08,7/28/2024,Online,Books,Discount,Bronze
599,113.1,10/20/2023,In-store,Electronics,Full Price,Platinum
201,34.19,11/6/2023,In-store,Apparel,Full Price,Silver
849,86.09,12/9/2023,Online,Electronics,Full Price,Platinum
509,6.82,10/29/2023,In-store,Books,Discount,Silver
322,21.23,6/21/2024,Online,Books,Discount,Gold
275,52.32,4/2/2024,In-store,Apparel,Full Price,Bronze
211,276.38,10/31/2023,In-store,Electronics,Discount,Silver
504,47.36,12/14/2023,In-store,Books,Full Price,Gold
903,109.09,10/2/2023,In-store,Books,Full Price,Gold
118,29.45,5/7/2024,In-store,Apparel,Discount,Bronze
703,13.59,5/30/2024,Online,Home,Discount,Silver
554,6.03,1/22/2024,In-store,Electronics,Discount,Silver
42,36.44,10/13/2023,Online,Books,Full Price,Bronze
315,17.16,7/1/2024,In-store,Groceries,Full Price,Silver
788,19.12,9/6/2023,Online,Apparel,Full Price,Gold
329,143.03,3/8/2024,In-store,Home,Full Price,Bronze
17,1.6,4/16/2024,In-store,Home,Full Price,Silver
283,81.6,8/8/2023,In-store,Apparel,Full Price,Platinum
943,47.72,4/13/2024,In-store,Home,Full Price,Bronze
258,70.63,10/30/2023,In-store,Books,Full Price,Silver
575,82.74,1/4/2024,Online,Home,Discount,Gold
574,37.6,3/15/2024,In-store,Electronics,Discount,Gold
612,34.97,5/7/2024,In-store,Groceries,Discount,Gold
19,132.2,6/18/2024,Online,Books,Full Price,Gold
529,205.01,5/11/2024,In-store,Apparel,Full Price,Bronze
837,21.39,5/29/2024,In-store,Groceries,Full Price,Silver
423,10.27,8/24/2023,In-store,Books,Full Price,Gold
466,228.08,9/15/2023,In-store,Groceries,Full Price,Bronze
373,43.06,6/7/2024,In-store,Home,Full Price,Bronze
758,80.14,5/19/2024,Online,Apparel,Discount,Gold
763,44.56,3/25/2024,In-store,Apparel,Return,Gold
967,13.44,11/19/2023,Online,Electronics,Full Price,Silver
81,89,12/14/2023,In-store,Home,Discount,Platinum
551,74.47,3/17/2024,In-store,Electronics,Full Price,Gold
548,22.69,8/16/2023,Online,Electronics,Discount,Platinum
424,60.12,8/12/2023,In-store,Home,Discount,Platinum
429,159.43,4/11/2024,In-store,Books,Return,Silver
388,89.26,9/28/2023,Online,Electronics,Full Price,Gold
998,10.19,3/8/2024,In-store,Groceries,Full Price,Silver
921,79.41,6/29/2024,In-store,Books,Full Price,Gold
709,121.31,11/15/2023,Online,Home,Full Price,Gold
670,157.36,5/6/2024,Online,Apparel,Return,Bronze
204,99.19,9/5/2023,In-store,Books,Discount,Bronze
196,16.57,11/10/2023,In-store,Electronics,Discount,Bronze
728,123.85,9/16/2023,In-store,Groceries,Full Price,Gold
285,113.12,7/2/2024,Online,Home,Discount,Gold
969,2.47,12/13/2023,Online,Apparel,Full Price,Silver
196,53.06,5/17/2024,In-store,Groceries,Full Price,Silver
307,40.49,3/25/2024,In-store,Apparel,Discount,Gold
664,110.69,11/4/2023,In-store,Home,Full Price,Bronze
14,24.35,5/4/2024,Online,Books,Full Price,Bronze
837,89.37,2/13/2024,Online,Electronics,Full Price,Silver
146,244.42,3/26/2024,Online,Home,Discount,Platinum
938,159.85,2/9/2024,In-store,Groceries,Discount,Gold
57,254.41,7/6/2024,In-store,Books,Full Price,Bronze
723,384,6/1/2024,In-store,Apparel,Discount,Bronze
780,1.07,5/26/2024,Online,Books,Discount,Silver
210,97.48,7/6/2024,In-store,Books,Return,Gold
529,53.25,5/10/2024,Online,Groceries,Full Price,Silver
798,196.51,8/3/2023,In-store,Electronics,Discount,Silver
344,29.01,6/2/2024,Online,Books,Discount,Bronze
715,396.49,6/23/2024,In-store,Books,Full Price,Platinum
611,95.12,3/31/2024,In-store,Electronics,Full Price,Bronze
279,157.76,10/14/2023,Online,Electronics,Full Price,Bronze
209,8.95,10/29/2023,In-store,Apparel,Full Price,Gold
641,20.27,10/2/2023,Online,Apparel,Full Price,Platinum
335,142.05,10/24/2023,In-store,Electronics,Full Price,Silver
288,2.22,1/23/2024,In-store,Home,Full Price,Silver
252,169.76,10/14/2023,In-store,Electronics,Full Price,Bronze
265,1.4,3/2/2024,Online,Apparel,Full Price,Bronze
271,107.04,12/12/2023,In-store,Groceries,Discount,Bronze
924,45.43,3/8/2024,Online,Groceries,Discount,Silver
920,94.54,11/4/2023,In-store,Books,Full Price,Bronze
700,119.08,9/1/2023,In-store,Groceries,Full Price,Gold
419,41.93,3/20/2024,Online,Apparel,Full Price,Bronze
726,11.42,2/12/2024,In-store,Groceries,Full Price,Silver
795,7.22,7/4/2024,In-store,Home,Full Price,Silver
211,88.9,3/18/2024,Online,Electronics,Discount,Silver
365,73.53,12/4/2023,Online,Electronics,Full Price,Bronze
76,135.56,8/23/2023,In-store,Apparel,Discount,Gold
660,71.28,12/17/2023,Online,Books,Discount,Silver
321,54.9,10/19/2023,Online,Electronics,Full Price,Gold
725,50.76,10/3/2023,In-store,Groceries,Full Price,Silver
433,2.68,6/28/2024,Online,Home,Full Price,Bronze
109,40.88,7/30/2024,Online,Books,Full Price,Silver
641,373.05,8/5/2023,In-store,Books,Full Price,Silver
522,206.8,1/19/2024,Online,Books,Return,Gold
47,39.95,4/29/2024,Online,Electronics,Discount,Gold
379,88.62,9/8/2023,In-store,Books,Return,Bronze
827,187.93,9/28/2023,In-store,Apparel,Full Price,Bronze
96,58.21,3/19/2024,Online,Groceries,Full Price,Bronze
958,1.81,1/10/2024,In-store,Home,Full Price,Platinum
103,7.74,11/25/2023,Online,Groceries,Full Price,Bronze
892,71.42,3/7/2024,Online,Apparel,Full Price,Silver
854,348.8,8/21/2023,Online,Apparel,Discount,Silver
146,118.16,8/19/2023,Online,Groceries,Full Price,Silver
880,7.36,11/21/2023,In-store,Electronics,Return,Bronze
942,20.99,9/2/2023,In-store,Apparel,Return,Bronze
928,147.54,2/7/2024,Online,Books,Full Price,Silver
27,184.16,3/29/2024,In-store,Home,Discount,Bronze
732,96.15,11/24/2023,Online,Home,Full Price,Bronze
530,103.4,3/23/2024,Online,Apparel,Full Price,Bronze
679,2.87,6/12/2024,In-store,Books,Discount,Silver
945,176.33,4/30/2024,In-store,Groceries,Full Price,Bronze
989,155.25,9/26/2023,Online,Home,Discount,Bronze
82,29.98,12/25/2023,In-store,Books,Discount,Bronze
428,123.33,9/2/2023,Online,Books,Discount,Bronze
584,24.19,9/2/2023,In-store,Electronics,Return,Silver
822,4.12,7/12/2024,In-store,Apparel,Full Price,Bronze
479,22.46,1/9/2024,Online,Books,Full Price,Silver
766,19.68,5/2/2024,In-store,Groceries,Full Price,Bronze
162,41.21,8/12/2023,In-store,Home,Full Price,Platinum
839,54.21,2/10/2024,Online,Electronics,Full Price,Bronze
932,71.04,1/25/2024,Online,Groceries,Discount,Platinum
402,64.77,9/24/2023,Online,Home,Full Price,Gold
508,31.56,7/30/2024,Online,Apparel,Return,Silver
38,2.96,8/6/2023,Online,Groceries,Discount,Platinum
955,92.91,2/15/2024,Online,Home,Full Price,Bronze
511,50.38,7/8/2024,In-store,Electronics,Full Price,Bronze
393,35.48,5/25/2024,Online,Home,Full Price,Bronze
713,201.7,1/20/2024,Online,Books,Full Price,Bronze
494,137.34,5/9/2024,Online,Electronics,Full Price,Bronze
200,195.03,1/7/2024,In-store,Groceries,Full Price,Silver
255,68.32,6/13/2024,Online,Apparel,Discount,Bronze
179,14.03,6/30/2024,Online,Electronics,Full Price,Bronze
547,119.15,9/19/2023,In-store,Electronics,Discount,Bronze
594,23.08,2/13/2024,In-store,Electronics,Discount,Silver
389,58.2,3/25/2024,Online,Home,Full Price,Platinum
398,6.72,4/21/2024,In-store,Books,Full Price,Silver
732,174.47,6/27/2024,In-store,Apparel,Discount,Silver
158,13.46,9/29/2023,Online,Apparel,Return,Bronze
4,233.41,1/15/2024,Online,Books,Full Price,Gold
167,199.68,10/5/2023,Online,Home,Full Price,Bronze
468,62.47,5/16/2024,In-store,Home,Full Price,Platinum
960,136.4,9/15/2023,Online,Books,Full Price,Silver
409,96.61,7/18/2024,In-store,Books,Full Price,Bronze
412,162.49,8/18/2023,Online,Groceries,Full Price,Platinum
204,56.53,3/23/2024,In-store,Home,Discount,Platinum
194,154.09,12/7/2023,Online,Electronics,Full Price,Silver
235,62.07,10/26/2023,In-store,Apparel,Full Price,Bronze
718,282.96,5/28/2024,Online,Home,Full Price,Gold
150,66.63,3/16/2024,Online,Books,Discount,Bronze
159,62.1,11/6/2023,Online,Electronics,Full Price,Bronze
279,153.75,12/17/2023,In-store,Groceries,Return,Bronze
816,172.36,1/13/2024,In-store,Groceries,Full Price,Silver
404,80.85,3/12/2024,Online,Electronics,Full Price,Gold
893,19.82,4/23/2024,In-store,Electronics,Full Price,Bronze
678,63.07,3/16/2024,Online,Books,Discount,Platinum
311,344.43,2/15/2024,In-store,Books,Full Price,Bronze
68,139.83,4/24/2024,Online,Apparel,Discount,Bronze
463,166.69,9/25/2023,In-store,Apparel,Discount,Silver
88,3.34,9/17/2023,In-store,Groceries,Discount,Gold
217,63.08,9/9/2023,In-store,Electronics,Full Price,Platinum
1,104.02,8/12/2023,In-store,Groceries,Discount,Gold
135,177.21,5/27/2024,In-store,Books,Full Price,Bronze
697,5.05,9/1/2023,Online,Home,Full Price,Platinum
351,191.35,9/7/2023,In-store,Books,Full Price,Platinum
140,79.5,6/15/2024,In-store,Home,Discount,Bronze
618,21.98,8/30/2023,In-store,Electronics,Full Price,Silver
133,38.16,12/14/2023,In-store,Electronics,Full Price,Silver
620,33.12,9/28/2023,Online,Electronics,Full Price,Silver
178,75.69,3/8/2024,In-store,Apparel,Full Price,Platinum
810,5.31,1/7/2024,In-store,Apparel,Full Price,Bronze
358,17.26,3/8/2024,Online,Home,Full Price,Silver
380,167.5,3/2/2024,Online,Groceries,Full Price,Bronze
908,14.23,10/27/2023,In-store,Groceries,Full Price,Silver
871,26.58,3/14/2024,Online,Home,Discount,Gold
658,60.4,3/3/2024,In-store,Apparel,Full Price,Bronze
450,72.8,7/11/2024,In-store,Books,Full Price,Bronze
586,144.23,11/21/2023,Online,Home,Full Price,Platinum
463,59.3,5/29/2024,In-store,Groceries,Discount,Gold
990,156,12/27/2023,Online,Home,Full Price,Silver
108,96.32,5/21/2024,Online,Home,Full Price,Bronze
122,12,2/21/2024,In-store,Electronics,Full Price,Silver
17,17,3/24/2024,In-store,Apparel,Return,Gold
196,57.45,5/24/2024,Online,Electronics,Full Price,Gold
327,50.57,12/20/2023,In-store,Apparel,Full Price,Bronze
318,136.08,11/29/2023,Online,Home,Full Price,Silver
809,86.93,5/25/2024,Online,Apparel,Full Price,Bronze
479,49.12,4/16/2024,Online,Groceries,Full Price,Bronze
252,18.72,4/14/2024,Online,Electronics,Discount,Silver
503,25.73,9/8/2023,In-store,Home,Full Price,Bronze
999,85.68,4/20/2024,In-store,Groceries,Discount,Bronze
119,55.07,3/13/2024,In-store,Apparel,Full Price,Gold
674,72.35,5/28/2024,In-store,Apparel,Full Price,Silver
710,18.71,3/20/2024,In-store,Groceries,Full Price,Gold
498,108.74,1/15/2024,In-store,Apparel,Full Price,Silver
486,191.42,2/28/2024,Online,Electronics,Discount,Gold
45,29.83,5/14/2024,In-store,Books,Full Price,Bronze
314,67.63,11/25/2023,Online,Apparel,Discount,Bronze
179,371.02,5/6/2024,Online,Home,Discount,Silver
894,40.53,10/2/2023,Online,Apparel,Full Price,Bronze
418,90.4,12/4/2023,In-store,Home,Discount,Gold
556,9.45,5/5/2024,Online,Apparel,Full Price,Silver
783,93.14,9/12/2023,In-store,Apparel,Full Price,Bronze
78,9.39,2/11/2024,Online,Home,Discount,Silver
326,319.99,8/10/2023,In-store,Electronics,Full Price,Platinum
690,125.76,7/15/2024,In-store,Books,Full Price,Bronze
357,155.19,12/22/2023,In-store,Books,Discount,Bronze
416,121.77,10/12/2023,In-store,Electronics,Return,Gold
963,89.09,9/26/2023,In-store,Apparel,Full Price,Bronze
515,59.77,12/26/2023,Online,Books,Discount,Bronze
214,195.46,12/11/2023,In-store,Electronics,Full Price,Bronze
854,314.27,11/27/2023,In-store,Electronics,Return,Silver
74,69.12,6/10/2024,Online,Books,Full Price,Silver
563,268.14,7/17/2024,In-store,Home,Discount,Silver
579,87.55,9/12/2023,In-store,Groceries,Full Price,Platinum
509,77.3,4/11/2024,In-store,Home,Discount,Gold
332,60.6,1/30/2024,In-store,Apparel,Discount,Platinum
93,23.48,8/7/2023,In-store,Home,Full Price,Silver
688,0.37,7/25/2024,Online,Groceries,Full Price,Bronze
657,27.64,6/11/2024,In-store,Groceries,Discount,Platinum
519,71.28,9/22/2023,Online,Electronics,Discount,Bronze
269,47.8,12/4/2023,In-store,Apparel,Full Price,Gold
376,59.51,11/30/2023,Online,Electronics,Full Price,Bronze
834,394.5,1/28/2024,Online,Home,Discount,Gold
4,43.12,10/19/2023,Online,Home,Full Price,Platinum
138,60.18,5/1/2024,In-store,Books,Full Price,Bronze
231,14.33,4/17/2024,In-store,Electronics,Return,Bronze
600,4.91,7/19/2024,Online,Electronics,Full Price,Bronze
529,149.35,3/8/2024,In-store,Electronics,Full Price,Silver
52,84.56,4/4/2024,In-store,Electronics,Full Price,Bronze
646,143.01,1/11/2024,Online,Groceries,Discount,Silver
723,16.24,3/13/2024,In-store,Books,Full Price,Bronze
325,84.82,4/8/2024,Online,Apparel,Discount,Bronze
992,29.26,3/2/2024,In-store,Apparel,Discount,Silver
970,25.89,6/5/2024,Online,Apparel,Full Price,Silver
905,1.16,2/26/2024,In-store,Groceries,Discount,Bronze
731,13.97,9/26/2023,In-store,Books,Full Price,Gold
717,37,3/21/2024,Online,Books,Discount,Gold
723,12.43,2/20/2024,Online,Groceries,Full Price,Bronze
277,425.86,10/31/2023,In-store,Electronics,Discount,Bronze
536,36.91,1/31/2024,Online,Home,Full Price,Gold
486,13.96,5/16/2024,Online,Electronics,Full Price,Bronze
516,22.2,9/11/2023,Online,Apparel,Return,Bronze
152,88.6,6/18/2024,Online,Electronics,Full Price,Silver
955,6.62,1/8/2024,Online,Groceries,Discount,Bronze
483,198.37,6/24/2024,In-store,Apparel,Full Price,Bronze
259,325.71,9/18/2023,Online,Home,Full Price,Platinum
324,28.34,7/10/2024,Online,Apparel,Discount,Bronze
869,59.8,5/20/2024,Online,Electronics,Full Price,Platinum
168,2.24,12/4/2023,Online,Books,Discount,Bronze
688,102.36,2/29/2024,In-store,Books,Full Price,Gold
310,53.43,12/8/2023,Online,Books,Full Price,Silver
